cost,component,location,carrier,0
capital,Generator,SI0 0,solar,10864328.36037
capital,Generator,SI0 0,solar rooftop,491820.8428
capital,Generator,SI0 0,solar-hsat,515149.63594
capital,Generator,SI0 0,urban central solar thermal,255127.42326
capital,Generator,SK0 0,load,0.0
capital,Generator,SK0 0,nuclear,1462509044.52934
capital,Generator,SK0 0,onwind,2468913.97509
capital,Generator,SK0 0,residential rural solar thermal,250017.97994
capital,Generator,SK0 0,residential urban decentral solar thermal,253543.62969
capital,Generator,SK0 0,ror,375255980.16312
capital,Generator,SK0 0,services rural solar thermal,236124.20808
capital,Generator,SK0 0,services urban decentral solar thermal,239891.6994
capital,Generator,SK0 0,solar,15799648.91265
capital,Generator,SK0 0,solar rooftop,1033016.26681
capital,Generator,SK0 0,solar-hsat,1297963.38406
capital,Generator,SK0 0,urban central solar thermal,270030.69606
capital,Generator,XK0 0,load,0.0
capital,Generator,XK0 0,onwind,12712082.75124
capital,Generator,XK0 0,residential rural solar thermal,248232.95553
capital,Generator,XK0 0,residential urban decentral solar thermal,253242.6207
capital,Generator,XK0 0,ror,9306745.23148
capital,Generator,XK0 0,services rural solar thermal,239926.67381
capital,Generator,XK0 0,services urban decentral solar thermal,239646.01896
capital,Generator,XK0 0,solar,4988267.10904
capital,Generator,XK0 0,solar rooftop,1583257.79043
capital,Generator,XK0 0,solar-hsat,961807.53489
capital,Generator,XK0 0,urban central solar thermal,228973.72599
capital,Line,AL0 0,AC,132041886.77725
capital,Line,AT0 0,AC,967880228.77065
capital,Line,BA0 0,AC,168745067.60797
capital,Line,BE0 0,AC,383807677.65116
capital,Line,BG0 0,AC,340767095.13128
capital,Line,CH0 0,AC,1451508543.68057
capital,Line,CZ0 0,AC,409768072.20912
capital,Line,DE0 0,AC,1316775506.91068
capital,Line,DE0 1,AC,236686650.83225
