cost,component,location,carrier,0
capital,Generator,ME0 0,offwind-ac,2515627.64117
capital,Generator,ME0 0,offwind-dc,213671103.64658
capital,Generator,ME0 0,onwind,11108997.91131
capital,Generator,ME0 0,residential rural solar thermal,180524.66166
capital,Generator,ME0 0,residential urban decentral solar thermal,181427.16186
capital,Generator,ME0 0,ror,1651793.1934
capital,Generator,ME0 0,services rural solar thermal,186379.58937
capital,Generator,ME0 0,services urban decentral solar thermal,186419.199
capital,Generator,ME0 0,solar,183788992.20061
capital,Generator,ME0 0,solar rooftop,32212478.55593
capital,Generator,ME0 0,solar-hsat,2366666.08172
capital,Generator,ME0 0,urban central solar thermal,189833.08022
capital,Generator,MK0 0,load,0.0
capital,Generator,MK0 0,onwind,6872010.96645
capital,Generator,MK0 0,residential rural solar thermal,189895.90666
capital,Generator,MK0 0,residential urban decentral solar thermal,190632.95172
capital,Generator,MK0 0,ror,59045443.2567
capital,Generator,MK0 0,services rural solar thermal,187515.52909
capital,Generator,MK0 0,services urban decentral solar thermal,188348.32894
capital,Generator,MK0 0,solar,166506270.31892
capital,Generator,MK0 0,solar rooftop,82324800.67043
capital,Generator,MK0 0,solar-hsat,2652696.97899
capital,Generator,MK0 0,urban central solar thermal,206160.55098
capital,Generator,NL0 0,load,0.0
capital,Generator,NL0 0,nuclear,45231240.27617
capital,Generator,NL0 0,offwind-ac,1067399499.81026
capital,Generator,NL0 0,offwind-dc,7384384.44446
capital,Generator,NL0 0,onwind,4409890573.1816
capital,Generator,NL0 0,residential rural solar thermal,159603.67066
capital,Generator,NL0 0,residential urban decentral solar thermal,226101.92174
capital,Generator,NL0 0,services rural solar thermal,243837.61254
capital,Generator,NL0 0,services urban decentral solar thermal,203690.19511
capital,Generator,NL0 0,solar,2609466347.09191
capital,Generator,NL0 0,solar rooftop,6041008.58216
capital,Generator,NL0 0,solar-hsat,2766639.17484
capital,Generator,NL0 0,urban central solar thermal,278669.34743
capital,Generator,NO1 0,load,0.0
capital,Generator,NO1 0,offwind-ac,2624593581.0955
capital,Generator,NO1 0,offwind-dc,109688593.136
capital,Generator,NO1 0,onwind,520426068.72229
capital,Generator,NO1 0,residential rural solar thermal,152446.93883
capital,Generator,NO1 0,residential urban decentral solar thermal,184066.30344
capital,Generator,NO1 0,ror,340682346.13927
capital,Generator,NO1 0,services rural solar thermal,149765.43332
capital,Generator,NO1 0,services urban decentral solar thermal,174729.85747
capital,Generator,NO1 0,solar,4691855.91877
capital,Generator,NO1 0,solar rooftop,339594.29329
capital,Generator,NO1 0,solar-hsat,1825346.8729
capital,Generator,NO1 0,urban central solar thermal,239275.3815
capital,Generator,PL0 0,load,0.0
capital,Generator,PL0 0,offwind-ac,1294843841.24407
capital,Generator,PL0 0,offwind-dc,3584363737.89594
capital,Generator,PL0 0,onwind,7726329955.00781
capital,Generator,PL0 0,residential rural solar thermal,246716.21901
capital,Generator,PL0 0,residential urban decentral solar thermal,243303.6506
capital,Generator,PL0 0,ror,56210389.48212
capital,Generator,PL0 0,services rural solar thermal,266144.20518
capital,Generator,PL0 0,services urban decentral solar thermal,200958.35804
capital,Generator,PL0 0,solar,1233045295.66089
capital,Generator,PL0 0,solar rooftop,1997119.42748
capital,Generator,PL0 0,solar-hsat,5713533.43646
capital,Generator,PL0 0,urban central solar thermal,310111.03976
capital,Generator,PT0 0,load,0.0
capital,Generator,PT0 0,offwind-ac,91132741.15609
capital,Generator,PT0 0,offwind-dc,11919605.89917
capital,Generator,PT0 0,onwind,501486344.62788
capital,Generator,PT0 0,residential rural solar thermal,219633.33783
capital,Generator,PT0 0,residential urban decentral solar thermal,224385.6502
capital,Generator,PT0 0,ror,788238177.25466
capital,Generator,PT0 0,services rural solar thermal,231218.43181
capital,Generator,PT0 0,services urban decentral solar thermal,223510.01747
capital,Generator,PT0 0,solar,425456875.8543
capital,Generator,PT0 0,solar rooftop,604583097.30422
capital,Generator,PT0 0,solar-hsat,16400303.9505
capital,Generator,PT0 0,urban central solar thermal,330289.99234
capital,Generator,RO0 0,load,0.0
capital,Generator,RO0 0,nuclear,979919554.52093
capital,Generator,RO0 0,offwind-ac,308083382.54968
capital,Generator,RO0 0,offwind-dc,4828580322.92446
capital,Generator,RO0 0,onwind,518745122.58115
capital,Generator,RO0 0,residential rural solar thermal,260551.10936
capital,Generator,RO0 0,residential urban decentral solar thermal,253302.27917
capital,Generator,RO0 0,ror,1085206556.13942
capital,Generator,RO0 0,services rural solar thermal,224924.47618
capital,Generator,RO0 0,services urban decentral solar thermal,209042.14548
capital,Generator,RO0 0,solar,654942578.95798
capital,Generator,RO0 0,solar rooftop,237144151.89544
capital,Generator,RO0 0,solar-hsat,3168478.92369
capital,Generator,RO0 0,urban central solar thermal,313622.54502
capital,Generator,RS0 0,load,0.0
capital,Generator,RS0 0,onwind,72678407.60072
capital,Generator,RS0 0,residential rural solar thermal,210592.25849
capital,Generator,RS0 0,residential urban decentral solar thermal,206850.82461
capital,Generator,RS0 0,ror,526478263.35986
capital,Generator,RS0 0,services rural solar thermal,189204.97396
capital,Generator,RS0 0,services urban decentral solar thermal,188519.62241
capital,Generator,RS0 0,solar,275570177.96114
capital,Generator,RS0 0,solar rooftop,147204213.09632
capital,Generator,RS0 0,solar-hsat,2670414.09244
capital,Generator,RS0 0,urban central solar thermal,246215.68948
capital,Generator,SE1 0,load,0.0
capital,Generator,SE1 0,nuclear,7431558844.80578
capital,Generator,SE1 0,offwind-ac,144981672.8678
capital,Generator,SE1 0,offwind-dc,11575076545.5561
capital,Generator,SE1 0,onwind,1561406414.33357
capital,Generator,SE1 0,residential rural solar thermal,171523.83414
capital,Generator,SE1 0,residential urban decentral solar thermal,223197.01769
capital,Generator,SE1 0,ror,428664987.31771
capital,Generator,SE1 0,services rural solar thermal,168433.74814
capital,Generator,SE1 0,services urban decentral solar thermal,178806.24555
capital,Generator,SE1 0,solar,32531254.79044
capital,Generator,SE1 0,solar rooftop,875397.81136
capital,Generator,SE1 0,solar-hsat,3085880.03966
capital,Generator,SE1 0,urban central solar thermal,264667.70378
capital,Generator,SI0 0,load,0.0
capital,Generator,SI0 0,nuclear,524637131.68861
capital,Generator,SI0 0,offwind-ac,291527.18685
capital,Generator,SI0 0,onwind,1049010.3388
capital,Generator,SI0 0,residential rural solar thermal,169669.98432
capital,Generator,SI0 0,residential urban decentral solar thermal,168921.25472
capital,Generator,SI0 0,ror,155445758.14368
capital,Generator,SI0 0,services rural solar thermal,162833.06838
capital,Generator,SI0 0,services urban decentral solar thermal,161304.98393
capital,Generator,SI0 0,solar,10851796.55246
capital,Generator,SI0 0,solar rooftop,548405.48694
capital,Generator,SI0 0,solar-hsat,462760.09878
capital,Generator,SI0 0,urban central solar thermal,190412.99764
capital,Generator,SK0 0,load,0.0
capital,Generator,SK0 0,nuclear,1462352871.90092
capital,Generator,SK0 0,onwind,3510924.76489
capital,Generator,SK0 0,residential rural solar thermal,187073.70662
capital,Generator,SK0 0,residential urban decentral solar thermal,184859.38377
capital,Generator,SK0 0,ror,375255980.16312
capital,Generator,SK0 0,services rural solar thermal,178511.5755
capital,Generator,SK0 0,services urban decentral solar thermal,173642.4889
capital,Generator,SK0 0,solar,190924119.8456
capital,Generator,SK0 0,solar rooftop,84186113.17929
capital,Generator,SK0 0,solar-hsat,2555895.99468
capital,Generator,SK0 0,urban central solar thermal,221922.22432
capital,Generator,XK0 0,load,0.0
capital,Generator,XK0 0,onwind,12708458.90843
capital,Generator,XK0 0,residential rural solar thermal,174424.0851
capital,Generator,XK0 0,residential urban decentral solar thermal,175330.12192
capital,Generator,XK0 0,ror,9306745.23148
capital,Generator,XK0 0,services rural solar thermal,173050.82917
capital,Generator,XK0 0,services urban decentral solar thermal,173836.60763
capital,Generator,XK0 0,solar,8740706.84905
capital,Generator,XK0 0,solar rooftop,38826102.00819
capital,Generator,XK0 0,solar-hsat,1688391.73227
capital,Generator,XK0 0,urban central solar thermal,186992.63707
capital,Line,AL0 0,AC,120466377.78033
capital,Line,AT0 0,AC,951063508.26595
capital,Line,BA0 0,AC,162102318.56176
capital,Line,BE0 0,AC,528003330.67324
capital,Line,BG0 0,AC,313557917.14395
capital,Line,CH0 0,AC,1508397331.59359
capital,Line,CZ0 0,AC,503459641.91947
capital,Line,DE0 0,AC,1602851222.74319
