,Activity,database,Friendly name,Activity long,Unit,Multiplier,Location,Aluminium,Chromium,Cobalt,Copper,Dysprosium,Gallium,Germanium,Graphite,Indium,Iridium,Lithium,Manganese,Neodymium,Nickel,Palladium,Platinum,Praseodymium,Selenium,Silicon,Silver,Tellurium,Vanadium,Zinc
357,"battery production, Li-ion, NMC532",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,NMC532,"battery production, Li-ion, NMC532 (GLO)",kilogram,1.0,GLO,0.2332373322526875,0.0164674187258895,0.0522757336846923,0.2396274335089036,2.5996853135706593e-07,2.489002596958605e-06,8.208447355283555e-08,0.0003744258433049,3.9840245833254825e-07,1.331316730616521e-09,0.0200842878062741,0.0565975776547931,3.639979945010897e-05,0.0549311116310353,1.217116029052312e-06,7.716094356514536e-08,1.0940395962857651e-05,5.175048430936446e-05,0.2637396737664316,0.0001088479392706,-1.273416202667088e-07,3.340561742082096e-05,0.022601219445936
358,"battery production, Li-ion, NMC111, rechargeable, prismatic",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,NMC111,"battery production, Li-ion, NMC111, rechargeable, prismatic (CN)",kWh,0.143,CN,1.5651431732048777,0.0132480487093469,0.40624483041858256,1.565540370545428,1.959654072431312e-06,1.9161188898300188e-05,8.001449698674202e-08,0.0026562682496048956,3.982793194416863e-07,1.3950852843661747e-09,0.07444584045321959,0.596007506437293,0.00022967905824872268,0.2800194392695371,8.511611526342413e-06,5.234885815106585e-07,6.85389071476582e-05,5.1683510903177335e-05,0.2026357006867747,0.0007612472727524476,-1.2620433120133288e-06,0.00023283685067490974,0.16032316654253498
359,"market for electricity, medium voltage",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,"North India electricity grid, medium voltage","market for electricity, medium voltage (IN-Northern grid)",kWh,1.0,IN-Northern grid,0.0002981267602167,1.569149948239448e-05,1.4197327259148985e-06,0.0001343346993551,2.3429486070044195e-09,2.2692391872772057e-07,6.06379144093611e-10,6.255653143477257e-06,1.7419561568348801e-09,4.327561363118852e-12,1.2147084355570845e-06,3.142585333141528e-05,3.2526812702575995e-08,2.857629170960996e-05,2.9475969767248543e-10,1.7163903040444948e-10,1.005573988271254e-08,5.444726945862332e-08,0.0002932251818635,2.893523993777972e-07,1.3219154044647104e-08,5.945575388824888e-06,3.8343658964832525e-05
360,"market for electricity, low voltage",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,"Alberta electricity market, low voltage","market for electricity, low voltage (CA-AB)",kWh,1.0,CA-AB,0.0001393949856939,2.466812044598044e-05,1.534146902579973e-07,4.919292875183752e-05,4.1416230111776045e-09,2.6483962043312697e-08,1.9125248339330443e-10,7.900128459926819e-07,3.1085367173852775e-09,2.088464602705897e-12,7.124082660056968e-08,2.2584343586907815e-05,3.9613519937777673e-08,2.3906067625928276e-05,9.752026117927015e-11,7.466244293772347e-10,1.353021560599808e-08,2.075291441530161e-08,6.701329421473675e-05,5.1509555658051793e-08,1.3379733232842007e-09,2.110938711413646e-07,2.3736503829866273e-05
361,"photovoltaic slanted-roof installation, 3kWp, a-Si, panel, mounted, on roof",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,Rooftop PV - a-Si,"photovoltaic slanted-roof installation, 3kWp, a-Si, panel, mounted, on roof (RoW)",MW,0.003,RoW,58707.70367396059,10.947687157207678,18.17256067142373,10217.305040099907,0.0371500366321,0.4665921821790333,0.1778502227711038,213.87710181843306,0.0023230216029334,6.437741585157508e-07,3.0595659342881665,2420.3785131619998,1.2516932693265668,2411.0734727297026,0.014884244647326295,0.007175957287992962,0.3455446369335,0.0128346164673194,26.65765097176835,2.1020826108552333,16.149038238316166,5.6830061969005,45452.05088033191
362,"electrolyzer production, 1MWe, AEC, Stack",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,H2 Electrolyzer,"electrolyzer production, 1MWe, AEC, Stack (RER)",MW,1.0,RER,843.3792751321222,4417.672506250102,10.536661366015196,261.7381194352739,0.005720432590017,0.0593802320781382,0.0014016457967988,77.63290629388484,0.0144590562374949,2.3309289092056524e-05,0.6105276452031881,61.73784500716653,0.2230502391368519,5845.990374865469,0.0003635456017881,1.2427589597689237,0.0551368161949607,0.1166814000099833,706.1445437875536,234.5680086649483,0.0035669009015351,0.8131831601820628,1146.6620254324991
363,"gas power plant construction, combined cycle, 400MW electrical",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,,"gas power plant construction, combined cycle, 400MW electrical (RER)",MW,400.0,RER,937.569214886627,390016.4420619381,4.07612176577365,943.4066010023836,0.0016305259360389118,0.01619222017883033,0.2800524984437365,1.8535098508843941,0.8649833156358494,0.0120190199257774,0.3101067101935389,306.8135368064118,0.050122391744054265,797.7287472287484,0.00135627136418023,0.0008481286209696533,0.0059499807579339445,154.52508940394068,213164.89024260812,0.10040720123455923,-0.001410850033082744,0.19857487308056687,104.45769363460316
364,"wind power plant construction, 2MW, offshore, moving parts, direct drive",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,"Wind, offshore, moving parts (Bonus 2 MW), DD","wind power plant construction, 2MW, offshore, moving parts, direct drive (GLO)",MW,2.0,GLO,1385.1261529021822,12255.85484073959,5.743197581922614,902.3168863740289,9.255068660366351,0.04898550119404735,0.0042262869041077,4.741310799816005,0.0773244334324951,8.401461997154768e-05,0.935937065380984,1205.6153749396092,97.20172240624365,4269.783075056903,0.0012703472070442,0.0010345465108948,35.03475744188258,1.007885585238831,3105.4982231421573,0.30604025844120486,0.00239989535527965,51.07937320073766,586.9150875788285
365,"heat pump production, 30kW",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,Heat pump,"heat pump production, 30kW (RER)",MW,0.03,RER,85.50187364736318,1.7783771229137046,2.59612350227161,1794.5119934941788,0.0008317005703867989,0.008954724334303334,7.497018972996244e-06,0.2991884474738367,9.630734942778822e-05,4.511125764783975e-07,0.11267210105125,142.88151175470392,0.11547056134443001,132.98017302204738,0.002552461342197813,0.0009590085078754911,0.035009961754553336,0.0223438104367944,22.6320003220124,0.04348841383260667,-0.0041695266890700005,0.11266712686289,174.3286272318292
366,"market for battery capacity, Sodium-ion, SiB, stationary",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,"Market for SiB, stationary","market for battery capacity, Sodium-ion, SiB, stationary (GLO)",MWh,0.001,GLO,479.0633964514615,0.0609590566090138,14.1981368864442,461.8164128619119,0.001850241096051259,0.015821180608161334,4.761185447949582e-07,0.9835279937570999,1.0223434313043246e-06,7.769949859248391e-09,0.1985355486931,1041.1982273181443,0.061303786999861956,253.6173938741404,0.0002850439932210848,0.00023260627716103138,0.013492446622662904,7.114549744492733e-05,0.9198504726799238,0.07360803760861855,0.0003797653453226202,0.154085918447,48.923680569834
367,"wind turbine construction, 4.5MW, onshore",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,"Wind, onshore (Enercon E112)","wind turbine construction, 4.5MW, onshore (GLO)",MW,4.5,GLO,2018.0780306310783,4578.224929452714,18.40629768653971,8620.567248643703,1.2744782891288253,0.1271522283147733,0.0576892688609563,8.071108987484555,0.2932545239097384,0.0011583115831558,5.230769063273816,4120.961995461341,10.286028798835282,1856.5827645271338,0.013274702180341467,0.00790286442225369,4.062697382458448,16.728989991318052,19516.018742622666,1.6924232413605271,-0.015577888597433467,52.0230706413571,5423.7465842596885
368,"nuclear power plant construction, pressure water reactor, 1000MW",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,Pressure water reactor - FR,"nuclear power plant construction, pressure water reactor, 1000MW (FR)",MW,1000.0,FR,479.7191243946155,533891.4546659839,3.7495051393223338,1349.567690543217,0.011511919996329894,0.10258474958783154,3.0777451938859404,2.911149054348299,5807.806367253483,0.0747768496405071,1.2815791888879011,1292.4257261119599,0.2723539288056376,983.1927119372008,0.002017988739144945,0.0017520974303541388,0.0469587691137432,656.6232769392925,855992.8027063465,8.846374912020757,-0.0008582538098133031,1.5197766066724572,436.63965936685844
369,"electricity production, natural gas, combined cycle power plant",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,,"electricity production, natural gas, combined cycle power plant (CH)",KWh,1.0,CH,1.791016820270107e-05,9.44289570772145e-06,6.575237457195132e-08,1.555152916355058e-05,1.6215232831138948e-10,1.5584062901347651e-09,4.0463964721199585e-11,6.427668220019756e-08,1.0780371213519311e-10,1.531526353482201e-12,1.717584264253722e-08,1.598205524305915e-05,5.232591011470052e-09,1.2780247789450028e-05,3.6698454601357817e-11,3.0305988215934304e-11,1.177942031967323e-09,6.424849323916873e-09,0.0001137106996272,7.110256276321089e-09,2.6849997213812412e-11,1.4384214454062378e-08,5.622517269807422e-06
370,"market for battery capacity, Li-ion, LFP, stationary",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,"Market for LFP, stationary","market for battery capacity, Li-ion, LFP, stationary (GLO)",MWh,0.001,GLO,1449.1657285693261,0.0393457461223021,1.2845876218495,736.2361833101361,0.001480852887079753,0.014527039487655187,5.035962728082854e-07,2.5969079846845,2.3286805428880312e-06,8.996019946766245e-09,68.2164535416665,20.216912943904898,0.3029465366611,48.034197064141495,0.007565677044798692,0.0004293752507376577,0.09381641832324156,0.0003213709179743,0.4565439113078992,0.6734068388196001,-0.0009091592467092567,0.1888115666864,131.87679409424467
371,"wind turbine network connection construction, 4.5MW, onshore",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,,"wind turbine network connection construction, 4.5MW, onshore (GLO)",,,GLO,,1388.6554047415354,,,,,0.0018353295226053,,0.0317393461088483,6.604447330206537e-05,,,,,,,,6.67821385929712,7320.469569709953,,,,
372,"market for battery capacity, Li-ion, NMC622, stationary",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,"Market for NMC622, stationary","market for battery capacity, Li-ion, NMC622, stationary (GLO)",MWh,0.001,GLO,1306.366617976561,0.103699703974477,202.35149809123808,1302.7517893780348,0.0016060520982060622,0.014811956374819423,5.457843903313627e-07,2.0705236235497,2.271009096290474e-06,8.131277110161627e-09,108.653026847498,313.9903490372411,0.2070586833591,355.7251686155508,0.006596486934847289,0.0004440543400546741,0.06092962167695959,0.0002826005403479,1.667612535146693,0.6016878296231,-0.0005701703834123394,0.1997460306606,126.1152229575945
373,"wind power plant construction, 2MW, offshore, fixed parts, direct drive",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,"Wind, offshore, fixed parts(Bonus 2 MW), DD","wind power plant construction, 2MW, offshore, fixed parts, direct drive (GLO)",MW,2.0,GLO,502.0733639759139,263.3054718076093,5.606253785777055,1794.5289369751315,0.0070724973866054,0.0489005831479676,0.0096341045674671,1.6519076354415472,0.0475859601097469,0.0002758213062237,1.939450292374834,1724.3842928906122,0.2996740226460359,1089.5171117413395,0.0027011418380981,0.00233735616702705,0.0221492815510744,1.5011680515587846,3133.1439299201484,0.6220244516116973,-0.00186696832160745,0.581854957037509,253.28260673715835
374,"market for battery capacity, Li-ion, NMC111",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,Market for NMC111,"market for battery capacity, Li-ion, NMC111 (GLO)",MWh,0.001,GLO,1597.9018868336098,0.0972103630132938,411.7195617860645,1596.1718398236685,0.002183518573029226,0.019710765257444477,7.609350339498452e-07,2.7212914434164,3.012701428541419e-06,1.1699722103044253e-08,75.51815518381889,605.5633411585945,0.2503289674446,286.57196487224365,0.008646315825858642,0.000586851882433274,0.07202520343611873,0.0003698940848613,1.4545576146218662,0.7940754511797999,-0.0005519478098896027,0.2620779488687,170.0637077928658
375,"wind power plant construction, 800kW, moving parts, direct drive",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,"Wind power plant, moving parts (Nordex N50/800 plant), DD","wind power plant construction, 800kW, moving parts, direct drive (GLO)",MW,0.8,GLO,1096.9856065422816,3584.369088434255,5.587820233980601,1718.913922617259,9.253822284240815,0.03721267844282837,0.0012345249244372,4.196829442966772,0.0315801335439797,2.6473775238635513e-05,0.6837517390821061,1133.154175991228,97.1543230342456,3134.9138972737937,0.0024333096859038747,0.0012809997102263748,35.02774958232127,0.6811280184513394,1400.761412188075,0.23074763098929246,-0.0010938426813161249,50.92779619255128,649.1815767843384
376,"battery module production, for SiB battery",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,Sodium-ion,"battery module production, for SiB battery (GLO)",kilogram,1.0,GLO,0.0558484080489208,0.0068527935617259,0.0016931879668678,0.0540593569523868,1.815214740727438e-07,1.6206765140286432e-06,3.8687427588674016e-08,0.0001090829575676,9.808624786247428e-08,7.65918484218611e-10,1.5771846989237378e-05,0.1246861187435773,5.230283836361452e-06,0.0300350397137303,3.13971385392723e-08,2.23103499115772e-08,1.2080639290956017e-06,8.013631131893876e-06,0.1077385331324904,6.382325262347252e-06,2.1627300266764535e-08,1.4658717327363728e-05,0.0047238956089707
377,"transmission network construction, electricity, high voltage direct current aerial line",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,HVDC transmission network construction,"transmission network construction, electricity, high voltage direct current aerial line (RER)",kilometer,1.0,RER,6963.042460735333,18.24109704225306,1.033745035787344,82.25892535068687,0.004185405729167,0.0297134506012147,0.0025064897992377,11.53304956192972,0.007253829695334,4.0507875126413566e-05,0.7459617912170492,264.1428623648951,0.1580809720052491,95.90629820901076,0.0016394686310046,0.0008671802022544,0.0127008827285322,0.0314699153154426,635.6866069672433,0.2455938775142724,0.0011727295508878,0.3281978825325715,617.5105527939711
378,"market for battery capacity, Li-ion, NMC111, stationary",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,"Market for NMC111, stationary","market for battery capacity, Li-ion, NMC111, stationary (GLO)",MWh,0.001,GLO,1597.9018868283183,0.0972103630131988,411.7195617860629,1596.171839826419,0.0021835185730255144,0.019710765257738933,7.60935033938982e-07,2.7212914434099003,3.0127014284703227e-06,1.1699722102456944e-08,75.5181551838144,605.5633411569468,0.2503289674441,286.57196487229095,0.008646315825855882,0.0005868518824350419,0.07202520343576581,0.0003698940848625,1.4545576146136592,0.7940754511786,-0.0005519478075534762,0.262077948868,170.063707785681
379,"battery production, Li-ion, NMC622",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,NMC622,"battery production, Li-ion, NMC622 (GLO)",kilogram,1.0,GLO,0.2398421438745784,0.0187091535527106,0.0374097539953661,0.2395240632864166,2.535156487470661e-07,2.455669752894979e-06,7.942975030393986e-08,0.0003736484240791,3.940344536087027e-07,1.3156138679752455e-09,0.0200842583684025,0.0577988346155602,3.5994702685331e-05,0.0653778759320865,1.2169625714114425e-06,7.56604733413397e-08,1.085041647739436e-05,5.1727560036402115e-05,0.3057109697301395,0.0001084714929842,-1.295738444550075e-07,3.307149386434594e-05,0.0221625985276419
380,"photovoltaic slanted-roof installation, 3kWp, single-Si, panel, mounted, on roof",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,Rooftop PV - single-Si,"photovoltaic slanted-roof installation, 3kWp, single-Si, panel, mounted, on roof (RER)",MW,0.003,RER,15843.257718187468,0.9454432499293852,10.641885398399532,6451.347417753807,0.021631900798650364,18.77626406653467,8.323954961166323e-06,386.4319242957135,6.980429164857274e-05,4.5393789157900083e-07,1.5626739070283,481.20103568963987,0.5739452652179,485.8868338073674,0.015941929351590514,0.0042453723859758674,0.16170448280223335,0.0080356914595941,56.315778749481126,22.216909945301598,0.003977329434784095,3.5012371819756996,1366.4106764938556
381,"nuclear power plant construction, pressure water reactor, 1000MW",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,Pressure water reactor - CH,"nuclear power plant construction, pressure water reactor, 1000MW (CH)",MW,1000.0,CH,413.02114014974575,531591.2843734851,3.3044604468606984,1336.4188510333395,0.010282515610166283,0.09932442346146761,1.819610932938144,2.761143440519557,5806.952628640815,0.0696605662516875,0.8743121684362527,1285.1500723503764,0.2020378532961305,978.4350207962747,0.001969803063503652,0.0012941189897140003,0.044324216348281195,653.5464713963581,840603.129855542,8.691845549930605,-0.001089579832829909,1.4805167526773566,413.4127665648648
382,"market for battery capacity, redox-flow, Vanadium, stationary",ei_cutoff_3.10_tiam-ucl_SSP2-RCP26_2040 2025-10-20,Market for vanadium redox-flow battery,"market for battery capacity, redox-flow, Vanadium, stationary (GLO)",kWh,0.001,GLO,148.2238441918559,0.1310126798619929,1.1017018999946,467.6969885974933,0.0029571086707971183,0.02338173924387168,1.3115020828700938e-06,960.1749177938076,4.0919804078852745e-06,3.0074474278183905e-08,0.3868122556944,47.0157194503859,0.18168437496009998,81.0762679424252,0.0007340220470532996,0.0006839746131598308,0.04045110015215573,0.0001927257068355,0.8006461438169917,0.17063564976339998,0.0003280454573560431,5743.566102951992,307.6651265117712
